"Host_code" "Grid_code" "quadra_A" "quadra_B" "dist"
"2868" "22_CAM_210300" "22_CAM_21" 3 9 6.92964645562817
"2869" "22_CAM_210400" "22_CAM_21" 4 5 7.77946013551069
"2870" "22_CAM_210400" "22_CAM_21" 4 6 10.4651803615609
"2871" "22_CAM_210400" "22_CAM_21" 4 7 7.77946013551069
"2872" "22_CAM_210400" "22_CAM_21" 4 8 3.39411254969543
"2873" "22_CAM_210400" "22_CAM_21" 4 9 6.92964645562817
"2874" "22_CAM_210500" "22_CAM_21" 5 6 5
"2875" "22_CAM_210500" "22_CAM_21" 5 7 7.07106781186548
"2876" "22_CAM_210500" "22_CAM_21" 5 8 5
"2877" "22_CAM_210500" "22_CAM_21" 5 9 3.53553390593274
"2878" "22_CAM_210600" "22_CAM_21" 6 7 5
"2879" "22_CAM_210600" "22_CAM_21" 6 8 7.07106781186548
"2880" "22_CAM_210600" "22_CAM_21" 6 9 3.53553390593274
"2881" "22_CAM_210700" "22_CAM_21" 7 8 5
"2882" "22_CAM_210700" "22_CAM_21" 7 9 3.53553390593274
"2883" "22_CAM_210800" "22_CAM_21" 8 9 3.53553390593274
"2884" "22_ANG_010100" "22_ANG_01" 1 2 9.8
"2885" "22_ANG_010100" "22_ANG_01" 1 3 13.8592929112563
"2886" "22_ANG_010100" "22_ANG_01" 1 4 9.8
"2887" "22_ANG_010100" "22_ANG_01" 1 5 3.39411254969543
"2888" "22_ANG_010100" "22_ANG_01" 1 6 7.77946013551069
"2889" "22_ANG_010100" "22_ANG_01" 1 7 10.4651803615609
"2890" "22_ANG_010100" "22_ANG_01" 1 8 7.77946013551069
"2891" "22_ANG_010100" "22_ANG_01" 1 9 6.92964645562817
"2892" "22_ANG_010200" "22_ANG_01" 2 3 9.8
"2893" "22_ANG_010200" "22_ANG_01" 2 4 13.8592929112563
"2894" "22_ANG_010200" "22_ANG_01" 2 5 7.77946013551069
"2895" "22_ANG_010200" "22_ANG_01" 2 6 3.39411254969543
"2896" "22_ANG_010200" "22_ANG_01" 2 7 7.77946013551069
"2897" "22_ANG_010200" "22_ANG_01" 2 8 10.4651803615609
"2898" "22_ANG_010200" "22_ANG_01" 2 9 6.92964645562817
"2899" "22_ANG_010300" "22_ANG_01" 3 4 9.8
"2900" "22_ANG_010300" "22_ANG_01" 3 5 10.4651803615609
"2901" "22_ANG_010300" "22_ANG_01" 3 6 7.77946013551069
"2902" "22_ANG_010300" "22_ANG_01" 3 7 3.39411254969543
"2903" "22_ANG_010300" "22_ANG_01" 3 8 7.77946013551069
"2904" "22_ANG_010300" "22_ANG_01" 3 9 6.92964645562817
"2905" "22_ANG_010400" "22_ANG_01" 4 5 7.77946013551069
"2906" "22_ANG_010400" "22_ANG_01" 4 6 10.4651803615609
"2907" "22_ANG_010400" "22_ANG_01" 4 7 7.77946013551069
"2908" "22_ANG_010400" "22_ANG_01" 4 8 3.39411254969543
"2909" "22_ANG_010400" "22_ANG_01" 4 9 6.92964645562817
"2910" "22_ANG_010500" "22_ANG_01" 5 6 5
"2911" "22_ANG_010500" "22_ANG_01" 5 7 7.07106781186548
"2912" "22_ANG_010500" "22_ANG_01" 5 8 5
"2913" "22_ANG_010500" "22_ANG_01" 5 9 3.53553390593274
"2914" "22_ANG_010600" "22_ANG_01" 6 7 5
"2915" "22_ANG_010600" "22_ANG_01" 6 8 7.07106781186548
"2916" "22_ANG_010600" "22_ANG_01" 6 9 3.53553390593274
"2917" "22_ANG_010700" "22_ANG_01" 7 8 5
"2918" "22_ANG_010700" "22_ANG_01" 7 9 3.53553390593274
"2919" "22_ANG_010800" "22_ANG_01" 8 9 3.53553390593274
"2920" "22_ANG_020100" "22_ANG_02" 1 2 9.8
"2921" "22_ANG_020100" "22_ANG_02" 1 3 13.8592929112563
"2922" "22_ANG_020100" "22_ANG_02" 1 4 9.8
"2923" "22_ANG_020100" "22_ANG_02" 1 5 3.39411254969543
"2924" "22_ANG_020100" "22_ANG_02" 1 6 7.77946013551069
"2925" "22_ANG_020100" "22_ANG_02" 1 7 10.4651803615609
"2926" "22_ANG_020100" "22_ANG_02" 1 8 7.77946013551069
"2927" "22_ANG_020100" "22_ANG_02" 1 9 6.92964645562817
"2928" "22_ANG_020200" "22_ANG_02" 2 3 9.8
"2929" "22_ANG_020200" "22_ANG_02" 2 4 13.8592929112563
"2930" "22_ANG_020200" "22_ANG_02" 2 5 7.77946013551069
"2931" "22_ANG_020200" "22_ANG_02" 2 6 3.39411254969543
"2932" "22_ANG_020200" "22_ANG_02" 2 7 7.77946013551069
"2933" "22_ANG_020200" "22_ANG_02" 2 8 10.4651803615609
"2934" "22_ANG_020200" "22_ANG_02" 2 9 6.92964645562817
"2935" "22_ANG_020300" "22_ANG_02" 3 4 9.8
"2936" "22_ANG_020300" "22_ANG_02" 3 5 10.4651803615609
"2937" "22_ANG_020300" "22_ANG_02" 3 6 7.77946013551069
"2938" "22_ANG_020300" "22_ANG_02" 3 7 3.39411254969543
"2939" "22_ANG_020300" "22_ANG_02" 3 8 7.77946013551069
"2940" "22_ANG_020300" "22_ANG_02" 3 9 6.92964645562817
"2941" "22_ANG_020400" "22_ANG_02" 4 5 7.77946013551069
"2942" "22_ANG_020400" "22_ANG_02" 4 6 10.4651803615609
"2943" "22_ANG_020400" "22_ANG_02" 4 7 7.77946013551069
"2944" "22_ANG_020400" "22_ANG_02" 4 8 3.39411254969543
"2945" "22_ANG_020400" "22_ANG_02" 4 9 6.92964645562817
"2946" "22_ANG_020500" "22_ANG_02" 5 6 5
"2947" "22_ANG_020500" "22_ANG_02" 5 7 7.07106781186548
"2948" "22_ANG_020500" "22_ANG_02" 5 8 5
"2949" "22_ANG_020500" "22_ANG_02" 5 9 3.53553390593274
"2950" "22_ANG_020600" "22_ANG_02" 6 7 5
"2951" "22_ANG_020600" "22_ANG_02" 6 8 7.07106781186548
"2952" "22_ANG_020600" "22_ANG_02" 6 9 3.53553390593274
"2953" "22_ANG_020700" "22_ANG_02" 7 8 5
"2954" "22_ANG_020700" "22_ANG_02" 7 9 3.53553390593274
"2955" "22_ANG_020800" "22_ANG_02" 8 9 3.53553390593274
"2956" "22_ANG_030100" "22_ANG_03" 1 2 9.8
"2957" "22_ANG_030100" "22_ANG_03" 1 3 13.8592929112563
"2958" "22_ANG_030100" "22_ANG_03" 1 4 9.8
"2959" "22_ANG_030100" "22_ANG_03" 1 5 3.39411254969543
"2960" "22_ANG_030100" "22_ANG_03" 1 6 7.77946013551069
"2961" "22_ANG_030100" "22_ANG_03" 1 7 10.4651803615609
"2962" "22_ANG_030100" "22_ANG_03" 1 8 7.77946013551069
"2963" "22_ANG_030100" "22_ANG_03" 1 9 6.92964645562817
"2964" "22_ANG_030200" "22_ANG_03" 2 3 9.8
"2965" "22_ANG_030200" "22_ANG_03" 2 4 13.8592929112563
"2966" "22_ANG_030200" "22_ANG_03" 2 5 7.77946013551069
"2967" "22_ANG_030200" "22_ANG_03" 2 6 3.39411254969543
"2968" "22_ANG_030200" "22_ANG_03" 2 7 7.77946013551069
"2969" "22_ANG_030200" "22_ANG_03" 2 8 10.4651803615609
"2970" "22_ANG_030200" "22_ANG_03" 2 9 6.92964645562817
"2971" "22_ANG_030300" "22_ANG_03" 3 4 9.8
"2972" "22_ANG_030300" "22_ANG_03" 3 5 10.4651803615609
"2973" "22_ANG_030300" "22_ANG_03" 3 6 7.77946013551069
"2974" "22_ANG_030300" "22_ANG_03" 3 7 3.39411254969543
"2975" "22_ANG_030300" "22_ANG_03" 3 8 7.77946013551069
"2976" "22_ANG_030300" "22_ANG_03" 3 9 6.92964645562817
"2977" "22_ANG_030400" "22_ANG_03" 4 5 7.77946013551069
"2978" "22_ANG_030400" "22_ANG_03" 4 6 10.4651803615609
"2979" "22_ANG_030400" "22_ANG_03" 4 7 7.77946013551069
"2980" "22_ANG_030400" "22_ANG_03" 4 8 3.39411254969543
"2981" "22_ANG_030400" "22_ANG_03" 4 9 6.92964645562817
"2982" "22_ANG_030500" "22_ANG_03" 5 6 5
"2983" "22_ANG_030500" "22_ANG_03" 5 7 7.07106781186548
"2984" "22_ANG_030500" "22_ANG_03" 5 8 5
"2985" "22_ANG_030500" "22_ANG_03" 5 9 3.53553390593274
"2986" "22_ANG_030600" "22_ANG_03" 6 7 5
"2987" "22_ANG_030600" "22_ANG_03" 6 8 7.07106781186548
"2988" "22_ANG_030600" "22_ANG_03" 6 9 3.53553390593274
"2989" "22_ANG_030700" "22_ANG_03" 7 8 5
"2990" "22_ANG_030700" "22_ANG_03" 7 9 3.53553390593274
"2991" "22_ANG_030800" "22_ANG_03" 8 9 3.53553390593274
"2992" "22_ANG_040100" "22_ANG_04" 1 2 9.8
"2993" "22_ANG_040100" "22_ANG_04" 1 3 13.8592929112563
"2994" "22_ANG_040100" "22_ANG_04" 1 4 9.8
"2995" "22_ANG_040100" "22_ANG_04" 1 5 3.39411254969543
"2996" "22_ANG_040100" "22_ANG_04" 1 6 7.77946013551069
"2997" "22_ANG_040100" "22_ANG_04" 1 7 10.4651803615609
"2998" "22_ANG_040100" "22_ANG_04" 1 8 7.77946013551069
"2999" "22_ANG_040100" "22_ANG_04" 1 9 6.92964645562817
"3000" "22_ANG_040200" "22_ANG_04" 2 3 9.8
"3001" "22_ANG_040200" "22_ANG_04" 2 4 13.8592929112563
"3002" "22_ANG_040200" "22_ANG_04" 2 5 7.77946013551069
"3003" "22_ANG_040200" "22_ANG_04" 2 6 3.39411254969543
"3004" "22_ANG_040200" "22_ANG_04" 2 7 7.77946013551069
"3005" "22_ANG_040200" "22_ANG_04" 2 8 10.4651803615609
"3006" "22_ANG_040200" "22_ANG_04" 2 9 6.92964645562817
"3007" "22_ANG_040300" "22_ANG_04" 3 4 9.8
"3008" "22_ANG_040300" "22_ANG_04" 3 5 10.4651803615609
"3009" "22_ANG_040300" "22_ANG_04" 3 6 7.77946013551069
"3010" "22_ANG_040300" "22_ANG_04" 3 7 3.39411254969543
"3011" "22_ANG_040300" "22_ANG_04" 3 8 7.77946013551069
"3012" "22_ANG_040300" "22_ANG_04" 3 9 6.92964645562817
"3013" "22_ANG_040400" "22_ANG_04" 4 5 7.77946013551069
"3014" "22_ANG_040400" "22_ANG_04" 4 6 10.4651803615609
"3015" "22_ANG_040400" "22_ANG_04" 4 7 7.77946013551069
"3016" "22_ANG_040400" "22_ANG_04" 4 8 3.39411254969543
"3017" "22_ANG_040400" "22_ANG_04" 4 9 6.92964645562817
"3018" "22_ANG_040500" "22_ANG_04" 5 6 5
"3019" "22_ANG_040500" "22_ANG_04" 5 7 7.07106781186548
"3020" "22_ANG_040500" "22_ANG_04" 5 8 5
"3021" "22_ANG_040500" "22_ANG_04" 5 9 3.53553390593274
"3022" "22_ANG_040600" "22_ANG_04" 6 7 5
"3023" "22_ANG_040600" "22_ANG_04" 6 8 7.07106781186548
"3024" "22_ANG_040600" "22_ANG_04" 6 9 3.53553390593274
"3025" "22_ANG_040700" "22_ANG_04" 7 8 5
"3026" "22_ANG_040700" "22_ANG_04" 7 9 3.53553390593274
"3027" "22_ANG_040800" "22_ANG_04" 8 9 3.53553390593274
"3028" "22_ANG_050100" "22_ANG_05" 1 2 9.8
"3029" "22_ANG_050100" "22_ANG_05" 1 3 13.8592929112563
"3030" "22_ANG_050100" "22_ANG_05" 1 4 9.8
"3031" "22_ANG_050100" "22_ANG_05" 1 5 3.39411254969543
"3032" "22_ANG_050100" "22_ANG_05" 1 6 7.77946013551069
"3033" "22_ANG_050100" "22_ANG_05" 1 7 10.4651803615609
"3034" "22_ANG_050100" "22_ANG_05" 1 8 7.77946013551069
"3035" "22_ANG_050100" "22_ANG_05" 1 9 6.92964645562817
"3036" "22_ANG_050200" "22_ANG_05" 2 3 9.8
"3037" "22_ANG_050200" "22_ANG_05" 2 4 13.8592929112563
"3038" "22_ANG_050200" "22_ANG_05" 2 5 7.77946013551069
"3039" "22_ANG_050200" "22_ANG_05" 2 6 3.39411254969543
"3040" "22_ANG_050200" "22_ANG_05" 2 7 7.77946013551069
"3041" "22_ANG_050200" "22_ANG_05" 2 8 10.4651803615609
"3042" "22_ANG_050200" "22_ANG_05" 2 9 6.92964645562817
"3043" "22_ANG_050300" "22_ANG_05" 3 4 9.8
"3044" "22_ANG_050300" "22_ANG_05" 3 5 10.4651803615609
"3045" "22_ANG_050300" "22_ANG_05" 3 6 7.77946013551069
"3046" "22_ANG_050300" "22_ANG_05" 3 7 3.39411254969543
"3047" "22_ANG_050300" "22_ANG_05" 3 8 7.77946013551069
"3048" "22_ANG_050300" "22_ANG_05" 3 9 6.92964645562817
"3049" "22_ANG_050400" "22_ANG_05" 4 5 7.77946013551069
"3050" "22_ANG_050400" "22_ANG_05" 4 6 10.4651803615609
"3051" "22_ANG_050400" "22_ANG_05" 4 7 7.77946013551069
"3052" "22_ANG_050400" "22_ANG_05" 4 8 3.39411254969543
"3053" "22_ANG_050400" "22_ANG_05" 4 9 6.92964645562817
"3054" "22_ANG_050500" "22_ANG_05" 5 6 5
"3055" "22_ANG_050500" "22_ANG_05" 5 7 7.07106781186548
"3056" "22_ANG_050500" "22_ANG_05" 5 8 5
"3057" "22_ANG_050500" "22_ANG_05" 5 9 3.53553390593274
"3058" "22_ANG_050600" "22_ANG_05" 6 7 5
"3059" "22_ANG_050600" "22_ANG_05" 6 8 7.07106781186548
"3060" "22_ANG_050600" "22_ANG_05" 6 9 3.53553390593274
"3061" "22_ANG_050700" "22_ANG_05" 7 8 5
"3062" "22_ANG_050700" "22_ANG_05" 7 9 3.53553390593274
"3063" "22_ANG_050800" "22_ANG_05" 8 9 3.53553390593274
"3064" "21_GUA_010100" "21_GUA_01" 1 2 9.8
"3065" "21_GUA_010100" "21_GUA_01" 1 3 13.8592929112563
"3066" "21_GUA_010100" "21_GUA_01" 1 4 9.8
"3067" "21_GUA_010100" "21_GUA_01" 1 5 3.39411254969543
"3068" "21_GUA_010100" "21_GUA_01" 1 6 7.77946013551069
"3069" "21_GUA_010100" "21_GUA_01" 1 7 10.4651803615609
"3070" "21_GUA_010100" "21_GUA_01" 1 8 7.77946013551069
"3071" "21_GUA_010100" "21_GUA_01" 1 9 6.92964645562817
"3072" "21_GUA_010200" "21_GUA_01" 2 3 9.8
"3073" "21_GUA_010200" "21_GUA_01" 2 4 13.8592929112563
"3074" "21_GUA_010200" "21_GUA_01" 2 5 7.77946013551069
"3075" "21_GUA_010200" "21_GUA_01" 2 6 3.39411254969543
"3076" "21_GUA_010200" "21_GUA_01" 2 7 7.77946013551069
"3077" "21_GUA_010200" "21_GUA_01" 2 8 10.4651803615609
"3078" "21_GUA_010200" "21_GUA_01" 2 9 6.92964645562817
"3079" "21_GUA_010300" "21_GUA_01" 3 4 9.8
"3080" "21_GUA_010300" "21_GUA_01" 3 5 10.4651803615609
"3081" "21_GUA_010300" "21_GUA_01" 3 6 7.77946013551069
"3082" "21_GUA_010300" "21_GUA_01" 3 7 3.39411254969543
"3083" "21_GUA_010300" "21_GUA_01" 3 8 7.77946013551069
"3084" "21_GUA_010300" "21_GUA_01" 3 9 6.92964645562817
"3085" "21_GUA_010400" "21_GUA_01" 4 5 7.77946013551069
"3086" "21_GUA_010400" "21_GUA_01" 4 6 10.4651803615609
"3087" "21_GUA_010400" "21_GUA_01" 4 7 7.77946013551069
"3088" "21_GUA_010400" "21_GUA_01" 4 8 3.39411254969543
"3089" "21_GUA_010400" "21_GUA_01" 4 9 6.92964645562817
"3090" "21_GUA_010500" "21_GUA_01" 5 6 5
"3091" "21_GUA_010500" "21_GUA_01" 5 7 7.07106781186548
"3092" "21_GUA_010500" "21_GUA_01" 5 8 5
"3093" "21_GUA_010500" "21_GUA_01" 5 9 3.53553390593274
"3094" "21_GUA_010600" "21_GUA_01" 6 7 5
"3095" "21_GUA_010600" "21_GUA_01" 6 8 7.07106781186548
"3096" "21_GUA_010600" "21_GUA_01" 6 9 3.53553390593274
"3097" "21_GUA_010700" "21_GUA_01" 7 8 5
"3098" "21_GUA_010700" "21_GUA_01" 7 9 3.53553390593274
"3099" "21_GUA_010800" "21_GUA_01" 8 9 3.53553390593274
"3100" "21_GUA_020100" "21_GUA_02" 1 2 9.8
"3101" "21_GUA_020100" "21_GUA_02" 1 3 13.8592929112563
"3102" "21_GUA_020100" "21_GUA_02" 1 4 9.8
"3103" "21_GUA_020100" "21_GUA_02" 1 5 3.39411254969543
"3104" "21_GUA_020100" "21_GUA_02" 1 6 7.77946013551069
"3105" "21_GUA_020100" "21_GUA_02" 1 7 10.4651803615609
"3106" "21_GUA_020100" "21_GUA_02" 1 8 7.77946013551069
"3107" "21_GUA_020100" "21_GUA_02" 1 9 6.92964645562817
"3108" "21_GUA_020200" "21_GUA_02" 2 3 9.8
"3109" "21_GUA_020200" "21_GUA_02" 2 4 13.8592929112563
"3110" "21_GUA_020200" "21_GUA_02" 2 5 7.77946013551069
"3111" "21_GUA_020200" "21_GUA_02" 2 6 3.39411254969543
"3112" "21_GUA_020200" "21_GUA_02" 2 7 7.77946013551069
"3113" "21_GUA_020200" "21_GUA_02" 2 8 10.4651803615609
"3114" "21_GUA_020200" "21_GUA_02" 2 9 6.92964645562817
"3115" "21_GUA_020300" "21_GUA_02" 3 4 9.8
"3116" "21_GUA_020300" "21_GUA_02" 3 5 10.4651803615609
"3117" "21_GUA_020300" "21_GUA_02" 3 6 7.77946013551069
"3118" "21_GUA_020300" "21_GUA_02" 3 7 3.39411254969543
"3119" "21_GUA_020300" "21_GUA_02" 3 8 7.77946013551069
"3120" "21_GUA_020300" "21_GUA_02" 3 9 6.92964645562817
"3121" "21_GUA_020400" "21_GUA_02" 4 5 7.77946013551069
"3122" "21_GUA_020400" "21_GUA_02" 4 6 10.4651803615609
"3123" "21_GUA_020400" "21_GUA_02" 4 7 7.77946013551069
"3124" "21_GUA_020400" "21_GUA_02" 4 8 3.39411254969543
"3125" "21_GUA_020400" "21_GUA_02" 4 9 6.92964645562817
"3126" "21_GUA_020500" "21_GUA_02" 5 6 5
"3127" "21_GUA_020500" "21_GUA_02" 5 7 7.07106781186548
"3128" "21_GUA_020500" "21_GUA_02" 5 8 5
"3129" "21_GUA_020500" "21_GUA_02" 5 9 3.53553390593274
"3130" "21_GUA_020600" "21_GUA_02" 6 7 5
"3131" "21_GUA_020600" "21_GUA_02" 6 8 7.07106781186548
"3132" "21_GUA_020600" "21_GUA_02" 6 9 3.53553390593274
"3133" "21_GUA_020700" "21_GUA_02" 7 8 5
"3134" "21_GUA_020700" "21_GUA_02" 7 9 3.53553390593274
"3135" "21_GUA_020800" "21_GUA_02" 8 9 3.53553390593274
"3136" "21_GUA_030100" "21_GUA_03" 1 2 9.8
"3137" "21_GUA_030100" "21_GUA_03" 1 3 13.8592929112563
"3138" "21_GUA_030100" "21_GUA_03" 1 4 9.8
"3139" "21_GUA_030100" "21_GUA_03" 1 5 3.39411254969543
"3140" "21_GUA_030100" "21_GUA_03" 1 6 7.77946013551069
"3141" "21_GUA_030100" "21_GUA_03" 1 7 10.4651803615609
"3142" "21_GUA_030100" "21_GUA_03" 1 8 7.77946013551069
"3143" "21_GUA_030100" "21_GUA_03" 1 9 6.92964645562817
"3144" "21_GUA_030200" "21_GUA_03" 2 3 9.8
"3145" "21_GUA_030200" "21_GUA_03" 2 4 13.8592929112563
"3146" "21_GUA_030200" "21_GUA_03" 2 5 7.77946013551069
"3147" "21_GUA_030200" "21_GUA_03" 2 6 3.39411254969543
"3148" "21_GUA_030200" "21_GUA_03" 2 7 7.77946013551069
"3149" "21_GUA_030200" "21_GUA_03" 2 8 10.4651803615609
"3150" "21_GUA_030200" "21_GUA_03" 2 9 6.92964645562817
"3151" "21_GUA_030300" "21_GUA_03" 3 4 9.8
"3152" "21_GUA_030300" "21_GUA_03" 3 5 10.4651803615609
"3153" "21_GUA_030300" "21_GUA_03" 3 6 7.77946013551069
"3154" "21_GUA_030300" "21_GUA_03" 3 7 3.39411254969543
"3155" "21_GUA_030300" "21_GUA_03" 3 8 7.77946013551069
"3156" "21_GUA_030300" "21_GUA_03" 3 9 6.92964645562817
"3157" "21_GUA_030400" "21_GUA_03" 4 5 7.77946013551069
"3158" "21_GUA_030400" "21_GUA_03" 4 6 10.4651803615609
"3159" "21_GUA_030400" "21_GUA_03" 4 7 7.77946013551069
"3160" "21_GUA_030400" "21_GUA_03" 4 8 3.39411254969543
"3161" "21_GUA_030400" "21_GUA_03" 4 9 6.92964645562817
"3162" "21_GUA_030500" "21_GUA_03" 5 6 5
"3163" "21_GUA_030500" "21_GUA_03" 5 7 7.07106781186548
"3164" "21_GUA_030500" "21_GUA_03" 5 8 5
"3165" "21_GUA_030500" "21_GUA_03" 5 9 3.53553390593274
"3166" "21_GUA_030600" "21_GUA_03" 6 7 5
"3167" "21_GUA_030600" "21_GUA_03" 6 8 7.07106781186548
"3168" "21_GUA_030600" "21_GUA_03" 6 9 3.53553390593274
"3169" "21_GUA_030700" "21_GUA_03" 7 8 5
"3170" "21_GUA_030700" "21_GUA_03" 7 9 3.53553390593274
"3171" "21_GUA_030800" "21_GUA_03" 8 9 3.53553390593274
"3172" "21_GUA_040100" "21_GUA_04" 1 2 9.8
"3173" "21_GUA_040100" "21_GUA_04" 1 3 13.8592929112563
"3174" "21_GUA_040100" "21_GUA_04" 1 4 9.8
"3175" "21_GUA_040100" "21_GUA_04" 1 5 3.39411254969543
"3176" "21_GUA_040100" "21_GUA_04" 1 6 7.77946013551069
"3177" "21_GUA_040100" "21_GUA_04" 1 7 10.4651803615609
"3178" "21_GUA_040100" "21_GUA_04" 1 8 7.77946013551069
"3179" "21_GUA_040100" "21_GUA_04" 1 9 6.92964645562817
"3180" "21_GUA_040200" "21_GUA_04" 2 3 9.8
"3181" "21_GUA_040200" "21_GUA_04" 2 4 13.8592929112563
"3182" "21_GUA_040200" "21_GUA_04" 2 5 7.77946013551069
"3183" "21_GUA_040200" "21_GUA_04" 2 6 3.39411254969543
"3184" "21_GUA_040200" "21_GUA_04" 2 7 7.77946013551069
"3185" "21_GUA_040200" "21_GUA_04" 2 8 10.4651803615609
"3186" "21_GUA_040200" "21_GUA_04" 2 9 6.92964645562817
"3187" "21_GUA_040300" "21_GUA_04" 3 4 9.8
"3188" "21_GUA_040300" "21_GUA_04" 3 5 10.4651803615609
"3189" "21_GUA_040300" "21_GUA_04" 3 6 7.77946013551069
"3190" "21_GUA_040300" "21_GUA_04" 3 7 3.39411254969543
"3191" "21_GUA_040300" "21_GUA_04" 3 8 7.77946013551069
"3192" "21_GUA_040300" "21_GUA_04" 3 9 6.92964645562817
"3193" "21_GUA_040400" "21_GUA_04" 4 5 7.77946013551069
"3194" "21_GUA_040400" "21_GUA_04" 4 6 10.4651803615609
"3195" "21_GUA_040400" "21_GUA_04" 4 7 7.77946013551069
"3196" "21_GUA_040400" "21_GUA_04" 4 8 3.39411254969543
"3197" "21_GUA_040400" "21_GUA_04" 4 9 6.92964645562817
"3198" "21_GUA_040500" "21_GUA_04" 5 6 5
"3199" "21_GUA_040500" "21_GUA_04" 5 7 7.07106781186548
"3200" "21_GUA_040500" "21_GUA_04" 5 8 5
"3201" "21_GUA_040500" "21_GUA_04" 5 9 3.53553390593274
"3202" "21_GUA_040600" "21_GUA_04" 6 7 5
"3203" "21_GUA_040600" "21_GUA_04" 6 8 7.07106781186548
"3204" "21_GUA_040600" "21_GUA_04" 6 9 3.53553390593274
"3205" "21_GUA_040700" "21_GUA_04" 7 8 5
"3206" "21_GUA_040700" "21_GUA_04" 7 9 3.53553390593274
"3207" "21_GUA_040800" "21_GUA_04" 8 9 3.53553390593274
"3208" "21_GUA_050100" "21_GUA_05" 1 2 9.8
"3209" "21_GUA_050100" "21_GUA_05" 1 3 13.8592929112563
"3210" "21_GUA_050100" "21_GUA_05" 1 4 9.8
"3211" "21_GUA_050100" "21_GUA_05" 1 5 3.39411254969543
"3212" "21_GUA_050100" "21_GUA_05" 1 6 7.77946013551069
"3213" "21_GUA_050100" "21_GUA_05" 1 7 10.4651803615609
"3214" "21_GUA_050100" "21_GUA_05" 1 8 7.77946013551069
"3215" "21_GUA_050100" "21_GUA_05" 1 9 6.92964645562817
"3216" "21_GUA_050200" "21_GUA_05" 2 3 9.8
"3217" "21_GUA_050200" "21_GUA_05" 2 4 13.8592929112563
"3218" "21_GUA_050200" "21_GUA_05" 2 5 7.77946013551069
"3219" "21_GUA_050200" "21_GUA_05" 2 6 3.39411254969543
"3220" "21_GUA_050200" "21_GUA_05" 2 7 7.77946013551069
"3221" "21_GUA_050200" "21_GUA_05" 2 8 10.4651803615609
"3222" "21_GUA_050200" "21_GUA_05" 2 9 6.92964645562817
"3223" "21_GUA_050300" "21_GUA_05" 3 4 9.8
"3224" "21_GUA_050300" "21_GUA_05" 3 5 10.4651803615609
"3225" "21_GUA_050300" "21_GUA_05" 3 6 7.77946013551069
"3226" "21_GUA_050300" "21_GUA_05" 3 7 3.39411254969543
"3227" "21_GUA_050300" "21_GUA_05" 3 8 7.77946013551069
"3228" "21_GUA_050300" "21_GUA_05" 3 9 6.92964645562817
"3229" "21_GUA_050400" "21_GUA_05" 4 5 7.77946013551069
"3230" "21_GUA_050400" "21_GUA_05" 4 6 10.4651803615609
"3231" "21_GUA_050400" "21_GUA_05" 4 7 7.77946013551069
"3232" "21_GUA_050400" "21_GUA_05" 4 8 3.39411254969543
"3233" "21_GUA_050400" "21_GUA_05" 4 9 6.92964645562817
"3234" "21_GUA_050500" "21_GUA_05" 5 6 5
"3235" "21_GUA_050500" "21_GUA_05" 5 7 7.07106781186548
"3236" "21_GUA_050500" "21_GUA_05" 5 8 5
"3237" "21_GUA_050500" "21_GUA_05" 5 9 3.53553390593274
"3238" "21_GUA_050600" "21_GUA_05" 6 7 5
"3239" "21_GUA_050600" "21_GUA_05" 6 8 7.07106781186548
"3240" "21_GUA_050600" "21_GUA_05" 6 9 3.53553390593274
"3241" "21_GUA_050700" "21_GUA_05" 7 8 5
"3242" "21_GUA_050700" "21_GUA_05" 7 9 3.53553390593274
"3243" "21_GUA_050800" "21_GUA_05" 8 9 3.53553390593274
"3244" "21_GUA_060100" "21_GUA_06" 1 2 9.8
"3245" "21_GUA_060100" "21_GUA_06" 1 3 13.8592929112563
"3246" "21_GUA_060100" "21_GUA_06" 1 4 9.8
"3247" "21_GUA_060100" "21_GUA_06" 1 5 3.39411254969543
"3248" "21_GUA_060100" "21_GUA_06" 1 6 7.77946013551069
"3249" "21_GUA_060100" "21_GUA_06" 1 7 10.4651803615609
"3250" "21_GUA_060100" "21_GUA_06" 1 8 7.77946013551069
"3251" "21_GUA_060100" "21_GUA_06" 1 9 6.92964645562817
"3252" "21_GUA_060200" "21_GUA_06" 2 3 9.8
"3253" "21_GUA_060200" "21_GUA_06" 2 4 13.8592929112563
"3254" "21_GUA_060200" "21_GUA_06" 2 5 7.77946013551069
"3255" "21_GUA_060200" "21_GUA_06" 2 6 3.39411254969543
"3256" "21_GUA_060200" "21_GUA_06" 2 7 7.77946013551069
"3257" "21_GUA_060200" "21_GUA_06" 2 8 10.4651803615609
"3258" "21_GUA_060200" "21_GUA_06" 2 9 6.92964645562817
"3259" "21_GUA_060300" "21_GUA_06" 3 4 9.8
"3260" "21_GUA_060300" "21_GUA_06" 3 5 10.4651803615609
"3261" "21_GUA_060300" "21_GUA_06" 3 6 7.77946013551069
"3262" "21_GUA_060300" "21_GUA_06" 3 7 3.39411254969543
"3263" "21_GUA_060300" "21_GUA_06" 3 8 7.77946013551069
"3264" "21_GUA_060300" "21_GUA_06" 3 9 6.92964645562817
"3265" "21_GUA_060400" "21_GUA_06" 4 5 7.77946013551069
"3266" "21_GUA_060400" "21_GUA_06" 4 6 10.4651803615609
"3267" "21_GUA_060400" "21_GUA_06" 4 7 7.77946013551069
